market,ticker,providerSymbol,nameKr,assetType,sourceUniverse,tier,strategy,riskLevel,goals,beginnerFit,tags,dataStatus,expectedCagr,beta,mdd,dividendYield,displayDividendYield,dividendPolicy,dividendSource,metricsSource,reviewTag,reviewReason,notes,marketCap,aum,sizeSource
US,DVIN,DVIN,WEBs Industrials XLI Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,14.74,,-18.47,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVND,DVND,Touchstone ETF Trust Touchstone Dividend Select ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,11.65,0.83,-15.05,1.82,1.82%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVQQ,DVQQ,WEBs QQQ Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,21.20,1.56,-23.14,0.03,0.03%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVRE,DVRE,WEBs Real Estate XLRE Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,-1.81,,-15.88,0.88,0.88%,dividend_confirmed,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVSP,DVSP,WEBs SPY Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,11.81,1.33,-22.68,0.26,0.26%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVUT,DVUT,WEBs Utilities XLU Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,13.22,,-18.27,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVXB,DVXB,WEBs Materials XLB Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,10.08,,-19.77,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVXC,DVXC,WEBs Communication Services XLC Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,7.07,,-21.52,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVXE,DVXE,WEBs Energy XLE Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,67.96,,-17.96,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVXF,DVXF,WEBs Financial XLF Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,-8.28,,-26.68,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVXK,DVXK,WEBs Technology XLK Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,54.81,,-26.47,2.59,2.59%,dividend_confirmed,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVXP,DVXP,WEBs Consumer Staples XLP Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,3.83,,-16.36,0.16,0.16%,dividend_confirmed,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVXV,DVXV,WEBs Health Care XLV Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,20.15,,-14.36,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVXY,DVXY,WEBs Consumer Discretionary XLY Defined Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,-6.98,,-23.09,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVY,DVY,iShares Select Dividend ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,5.12,0.83,-65.23,3.37,3.37%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVYA,DVYA,iShares Asia / Pacific Dividend 30 Index Fund Exchange Traded,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-0.25,0.83,-59.62,4.29,4.29%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DVYE,DVYE,iShares Emerging Markets Dividend Index Fund Exchange Traded F,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-3.29,0.76,-60.92,5.14,5.14%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DWLD,DWLD,Davis Fundamental ETF Trust Davis Select Worldwide ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,9.41,0.96,-40.86,1.55,1.55%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DWM,DWM,WisdomTree International Equity Fund,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,1.98,0.93,-64.27,2.75,2.75%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DWMF,DWMF,WisdomTree International Multifactor Fund,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,4.03,0.51,-29.72,2.87,2.87%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DWX,DWX,State Street SPDR S&P International Dividend ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-2.37,0.98,-69.26,4.17,4.17%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DXD,DXD,ProShares UltraShort Dow30,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-25.19,-1.61,-99.77,4.08,4.08%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DXIV,DXIV,Dimensional ETF Trust Dimensional International Vector Equity,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,23.13,0.44,-13.92,2.29,2.29%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DXJ,DXJ,WisdomTree Japan Hedged Equity Fund,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,6.29,0.70,-51.15,1.10,1.10%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DXUV,DXUV,Dimensional ETF Trust Dimensional US Vector Equity ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,16.57,0.96,-21.52,0.97,0.97%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DYFI,DYFI,IDX Dynamic Fixed Income ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-3.92,0.15,-10.25,4.55,4.55%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DYLD,DYLD,LeaderShares Dynamic Yield ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-2.26,0.23,-16.38,3.79,3.79%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DYLG,DYLG,Global X Funds Global X Dow 30 Covered Call & Growth ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,1.82,0.76,-23.53,9.60,9.60%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DYNB,DYNB,Hartford Dynamic Bond ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,-2.87,,-3.26,2.31,2.31%,dividend_confirmed,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DYNF,DYNF,iShares U.S. Equity Factor Rotation Active ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,14.53,0.99,-34.72,0.90,0.90%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DYTA,DYTA,SGI Dynamic Tactical ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,6.94,0.82,-18.18,1.54,1.54%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,DZZ,DZZ,PowerShares DB Gold Double Short ETN,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-12.60,-0.10,-96.64,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,EAFG,EAFG,Pacer Funds Trust Pacer Developed Markets Cash Cows Growth Lea,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,11.64,0.90,-16.98,1.25,1.25%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,EAGG,EAGG,iShares ESG Aware U.S. Aggregate Bond ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-0.80,0.14,-22.95,4.01,4.01%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,EAGL,EAGL,The 2023 ETF Series Trust Eagle Capital Select Equity ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,13.30,0.76,-15.09,0.54,0.54%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,EALT,EALT,Innovator ETFs Trust Innovator U.S. Equity 5 to 15 Buffer ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,13.30,0.69,-14.76,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,EAOA,EAOA,iShares ESG Aware 80/20 Aggressive Allocation ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,9.72,0.79,-26.52,1.98,1.98%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,EAOK,EAOK,iShares ESG Aware 30/70 Conservative Allocation ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,1.73,0.43,-21.40,3.17,3.17%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,EAOM,EAOM,iShares ESG Aware 40/60 Moderate Allocation ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,3.41,0.50,-22.10,2.82,2.82%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,EAOR,EAOR,iShares ESG Aware 60/40 Balanced Allocation ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,6.57,0.65,-24.37,2.37,2.37%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IBTL,IBTL,iShares iBonds Dec 2031 Term Treasury ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-4.74,0.25,-24.74,3.98,3.98%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IBTM,IBTM,iShares iBonds Dec 2032 Term Treasury ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-2.16,0.27,-16.81,3.97,3.97%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IBTO,IBTO,iShares iBonds Dec 2033 Term Treasury ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-1.28,0.23,-9.04,4.16,4.16%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IBTP,IBTP,iShares iBonds Dec 2034 Term Treasury ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,0.16,0.07,-8.50,4.07,4.07%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IBTQ,IBTQ,iShares iBonds Dec 2035 Term Treasury ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-0.03,0.01,-5.12,3.71,3.71%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IBTR,IBTR,iShares iBonds Dec 2036 Term Treasury ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,-3.81,,-3.25,0.38,0.38%,dividend_confirmed,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IBUF,IBUF,Innovator International Developed 10 Buffer ETF - Quarterly,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,11.38,0.15,-5.92,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IBUY,IBUY,Amplify ETF Trust Amplify Online Retail ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,9.89,1.45,-73.00,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IBX,IBX,Investment Managers Series Trust II Tradr 2X Long IBM Daily ET,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,55.29,,-30.08,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,ICAP,ICAP,Infrastructure Capital Equity Income ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-1.37,0.99,-34.14,9.40,9.40%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,ICF,ICF,iShares Select U.S. REIT ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,4.98,0.94,-78.78,2.42,2.42%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,ICLN,ICLN,iShares Global Clean Energy ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-4.67,1.34,-88.31,1.20,1.20%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,ICLO,ICLO,Invesco Actively Managed Exchange-Traded Fund Trus Invesco AAA,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,0.48,0.03,-4.36,5.14,5.14%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,ICOI,ICOI,Bitwise Funds Trust Bitwise COIN Option Income Strategy ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-71.63,1.68,-83.34,307.76,307.76%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,ICOP,ICOP,iShares Copper and Metals Mining ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,29.54,0.81,-39.72,1.77,1.77%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,ICOW,ICOW,Pacer Developed Markets International Cash Cows 100 ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,6.64,0.86,-46.61,2.14,2.14%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,ICPY,ICPY,The RBB Fund Trust Tweedy Browne International Insider + Valu,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,34.41,,-8.86,0.25,0.25%,dividend_confirmed,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,ICSH,ICSH,iShares Ultra Short Duration Bond Active ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,0.09,0.02,-3.94,4.38,4.38%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,ICVT,ICVT,iShares Convertible Bond ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,8.29,0.76,-38.15,1.36,1.36%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDEC,IDEC,Innovator ETFs Trust Innovator International Developed Power B,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,12.87,0.32,-8.51,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDEF,IDEF,iShares Defense Industrials Active ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,30.78,0.68,-14.63,0.16,0.16%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDEQ,IDEQ,Lazard Active ETF Trust Lazard International Dynamic Equity ET,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,36.40,0.72,-12.95,1.52,1.52%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDEV,IDEV,iShares Core MSCI International Developed Markets ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,6.37,0.83,-38.39,3.13,3.13%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDGT,IDGT,iShares U.S. Digital Infrastructure and Real Estate ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,5.33,1.43,-75.80,0.76,0.76%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDHQ,IDHQ,Invesco S&P International Developed Quality ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,2.56,1.08,-74.48,2.09,2.09%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDLV,IDLV,Invesco S&P International Developed Low Volatility ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,2.37,0.63,-36.36,4.60,4.60%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDMO,IDMO,Invesco S&P International Developed Momentum ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,6.18,0.92,-40.58,3.52,3.52%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDNA,IDNA,iShares Genomics Immunology and Healthcare ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,2.62,0.90,-68.69,1.05,1.05%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDOG,IDOG,ALPS International Sector Dividend Dogs ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,4.38,0.77,-46.88,3.43,3.43%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDRV,IDRV,iShares Self-Driving EV and Tech ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,7.33,1.28,-56.35,1.51,1.51%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDU,IDU,iShares U.S. Utilities ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,4.75,0.50,-56.36,2.16,2.16%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDUB,IDUB,Aptus International Enhanced Yield ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,1.89,0.63,-31.13,5.08,5.08%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDV,IDV,iShares International Select Dividend ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,-0.63,1.05,-72.82,4.36,4.36%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDVO,IDVO,Amplify CWP International Enhanced Dividend Income ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,15.18,0.69,-15.88,5.40,5.40%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDVY,IDVY,First Trust International Rising Dividend Achievers ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,2.22,,-13.50,0.00,-,no_dividend,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDVZ,IDVZ,Polen International Dividend Income Fund,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,27.46,0.19,-11.35,2.64,2.64%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDX,IDX,VanEck Indonesia Index ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,1.96,0.97,-69.47,3.12,3.12%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IDYN,IDYN,BlackRock ETF Trust iShares International Equity Factor Rotati,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,review_required,26.52,,-12.68,0.38,0.38%,dividend_confirmed,yfinance_dividends,yfinance_price_close,review_required,missing_beta,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IEDI,IEDI,iShares U.S. Consumer Focused ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,10.39,1.01,-30.60,0.97,0.97%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
US,IEFA,IEFA,iShares Core MSCI EAFE ETF,ETF,nasdaq_etf_screener_1779598693262.csv,,core,medium,core,True,US|ETF,ready_with_metrics,5.41,0.84,-38.86,3.27,3.27%,dividend_confirmed,yfinance_dividends,yfinance_price_close,ready_with_metrics,,seed_2000_source|nasdaq_etf_screener_1779598693262.csv,,,
